Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#69 - HAJ5938366.1	non-specific	129965	9	390	3.00346e-07	52.4232	TIGR00887	2A0109	 - 	cl31035
Q#69 - HAJ5938366.1	superfamily	129965	9	390	3.00346e-07	52.4232	cl31035	2A0109 superfamily	 - 	 - 
Q#69 - HAJ5938366.1	non-specific	237051	31	402	3.60568e-07	52.2381	PRK12307	PRK12307	 - 	cl36103
Q#69 - HAJ5938366.1	superfamily	237051	31	402	3.60568e-07	52.2381	cl36103	PRK12307 superfamily	 - 	 - 
Q#69 - HAJ5938366.1	non-specific	340868	61	176	3.78465e-07	52.2436	cd06179	MFS_TRI12_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340995	32	201	4.8083e-07	51.633	cd17437	MFS_PLT	C	cl28910
Q#69 - HAJ5938366.1	non-specific	341046	75	176	1.00621e-06	50.6523	cd17503	MFS_LmrB_MDR_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340949	42	163	1.38632e-06	50.3406	cd17391	MFS_MdtG_MDR_like	N	cl28910
Q#69 - HAJ5938366.1	non-specific	340932	64	162	1.67365e-06	49.5965	cd17374	MFS_OAT	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340937	55	176	1.68752e-06	49.6568	cd17379	MFS_SLC22A1_2_3	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340879	67	163	1.84404e-06	49.8642	cd17321	MFS_MMR_MDR_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	341026	52	421	2.22064e-06	49.4939	cd17473	MFS_arabinose_efflux_permease_like	 - 	cl28910
Q#69 - HAJ5938366.1	non-specific	340948	52	167	2.73387e-06	49.1474	cd17390	MFS_MFSD9	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340924	69	161	3.50139e-06	48.8933	cd17366	MFS_ProP	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340881	64	176	7.47672e-06	47.9551	cd17323	MFS_Tpo1_MDR_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340926	69	396	8.98049e-06	47.7537	cd17368	MFS_CitA	 - 	cl28910
Q#69 - HAJ5938366.1	non-specific	340911	33	169	1.27427e-05	47.2197	cd17353	MFS_OFA_like	N	cl28910
Q#69 - HAJ5938366.1	non-specific	340934	65	386	2.00562e-05	46.3047	cd17376	MFS_SLC22A4_5_OCTN1_2	 - 	cl28910
Q#69 - HAJ5938366.1	non-specific	341030	56	163	2.64392e-05	46.0123	cd17477	MFS_YcaD_like	N	cl28910
Q#69 - HAJ5938366.1	non-specific	340919	62	199	2.67522e-05	46.0892	cd17361	MFS_STP	C	cl28910
Q#69 - HAJ5938366.1	non-specific	441871	68	150	2.78458e-05	46.2991	COG2270	BtlA	N	cl43667
Q#69 - HAJ5938366.1	superfamily	441871	68	150	2.78458e-05	46.2991	cl43667	BtlA superfamily	N	 - 
Q#69 - HAJ5938366.1	non-specific	340878	41	164	3.6145e-05	45.6445	cd17320	MFS_MdfA_MDR_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	341005	65	176	0.000127599	43.9507	cd17447	MFS_SLC22A7_OAT2	C	cl28910
Q#69 - HAJ5938366.1	non-specific	182486	64	164	0.000195272	43.4717	PRK10473	PRK10473	C	cl32519
Q#69 - HAJ5938366.1	superfamily	182486	64	164	0.000195272	43.4717	cl32519	PRK10473 superfamily	C	 - 
Q#69 - HAJ5938366.1	non-specific	341025	52	166	0.000257812	42.9734	cd17472	MFS_YajR_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	441813	19	400	0.000785788	41.8114	COG2211	MelB	 - 	cl43646
Q#69 - HAJ5938366.1	non-specific	340863	49	166	0.000802803	41.447	cd06173	MFS_MefA_like	N	cl28910
Q#69 - HAJ5938366.1	non-specific	340863	53	402	0.000965207	41.0618	cd06173	MFS_MefA_like	 - 	cl28910
Q#69 - HAJ5938366.1	non-specific	341003	64	125	0.00101361	40.9134	cd17445	MFS_SLC22A17	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340949	56	163	0.001118	41.0958	cd17391	MFS_MdtG_MDR_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	349949	19	163	0.00133009	40.873	cd06174	MFS	N	cl28910
Q#69 - HAJ5938366.1	non-specific	182611	69	144	0.00154184	40.85	PRK10642	PRK10642	C	cl28910
Q#69 - HAJ5938366.1	non-specific	341031	59	163	0.00216865	40.2321	cd17478	MFS_FsR	N	cl28910
Q#69 - HAJ5938366.1	non-specific	341028	36	146	0.00222964	39.9141	cd17475	MFS_MT3072_like	N	cl28910
Q#69 - HAJ5938366.1	non-specific	340938	41	176	0.00280569	39.8453	cd17380	MFS_SLC17A9_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340913	19	398	0.00313264	39.5617	cd17355	MFS_YcxA_like	 - 	cl28910
Q#69 - HAJ5938366.1	non-specific	341047	11	161	0.00467186	39.0979	cd17504	MFS_MMR_MDR_like	N	cl28910
Q#69 - HAJ5938366.1	non-specific	340928	48	142	0.00540924	38.6783	cd17370	MFS_MJ1317_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	441825	310	432	0.00617486	38.7085	COG2223	NarK	C	cl43649
Q#69 - HAJ5938366.1	non-specific	341043	48	120	0.00728977	38.3559	cd17490	MFS_YxlH_like	C	cl28910
Q#69 - HAJ5938366.1	non-specific	341038	309	420	0.00809749	38.3622	cd17485	MFS_MFSD3	C	cl28910
Q#69 - HAJ5938366.1	non-specific	340879	36	159	0.00858068	38.3082	cd17321	MFS_MMR_MDR_like	N	cl28910
Q#70 - EKM5431632.1	specific	340874	47	443	4.65933e-48	168.934	cd17316	MFS_SV2_like	 - 	cl28910
Q#70 - EKM5431632.1	superfamily	475125	47	443	4.65933e-48	168.934	cl28910	MFS superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340929	47	448	5.53842e-41	150.53	cd17371	MFS_MucK	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	273327	33	418	1.65719e-33	130.554	TIGR00895	2A0115	 - 	cl36764
Q#70 - EKM5431632.1	superfamily	273327	33	418	1.65719e-33	130.554	cl36764	2A0115 superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	395036	56	453	1.59731e-32	128.544	pfam00083	Sugar_tr	 - 	cl28910
Q#70 - EKM5431632.1	specific	441872	36	449	3.51788e-30	120.36	COG2271	UhpC	 - 	cl34453
Q#70 - EKM5431632.1	superfamily	441872	36	449	3.51788e-30	120.36	cl34453	UhpC superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	273328	89	410	8.26322e-27	112.802	TIGR00898	2A0119	N	cl36765
Q#70 - EKM5431632.1	superfamily	273328	89	410	8.26322e-27	112.802	cl36765	2A0119 superfamily	N	 - 
Q#70 - EKM5431632.1	non-specific	442063	43	410	9.80581e-26	107.367	COG2814	AraJ	 - 	cl43718
Q#70 - EKM5431632.1	superfamily	442063	43	410	9.80581e-26	107.367	cl43718	AraJ superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340917	56	447	4.90708e-25	106.112	cd17359	MFS_XylE_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	273317	81	453	5.32643e-25	107.425	TIGR00879	SP	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340923	46	419	1.60441e-23	101.123	cd17365	MFS_PcaK_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	349949	49	422	2.16415e-20	92.4897	cd06174	MFS	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340916	44	449	3.27618e-20	92.6383	cd17358	MFS_GLUT6_8_Class3_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	440245	43	321	2.23519e-19	88.3294	COG0477	ProP	 - 	cl43153
Q#70 - EKM5431632.1	superfamily	440245	43	321	2.23519e-19	88.3294	cl43153	ProP superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340922	53	448	4.04529e-19	88.8739	cd17364	MFS_PhT	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	236927	46	409	6.20654e-18	85.3992	PRK11551	PRK11551	 - 	cl36029
Q#70 - EKM5431632.1	superfamily	236927	46	409	6.20654e-18	85.3992	cl36029	PRK11551 superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340873	44	447	1.04592e-16	81.4666	cd17315	MFS_GLUT_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	429598	47	411	1.47291e-16	80.5399	pfam07690	MFS_1	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340918	56	401	2.8818e-16	80.0068	cd17360	MFS_HMIT_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340915	88	449	3.64696e-16	80.3833	cd17357	MFS_GLUT_Class1_2_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340883	75	445	6.35668e-16	79.1572	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	441825	43	419	4.79744e-15	76.4581	COG2223	NarK	 - 	cl43649
Q#70 - EKM5431632.1	superfamily	441825	43	419	4.79744e-15	76.4581	cl43649	NarK superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340875	78	410	1.07447e-13	71.8428	cd17317	MFS_SLC22	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340920	53	453	1.91385e-13	71.6147	cd17362	MFS_GLUT10_12_Class3_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340993	56	227	5.4293e-13	70.2115	cd17435	MFS_GLUT12_Class3	C	cl28910
Q#70 - EKM5431632.1	non-specific	440501	43	426	2.37367e-12	68.342	COG0738	FucP	 - 	cl43255
Q#70 - EKM5431632.1	superfamily	440501	43	426	2.37367e-12	68.342	cl43255	FucP superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340996	51	295	3.17049e-12	68.4107	cd17438	MFS_SV2B	C	cl28910
Q#70 - EKM5431632.1	non-specific	340925	93	402	3.76446e-12	67.705	cd17367	MFS_KgtP	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340914	81	453	7.01526e-12	66.8905	cd17356	MFS_HXT	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340882	56	442	3.62393e-11	64.4928	cd17324	MFS_NepI_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340930	74	410	7.21896e-11	63.7078	cd17372	MFS_SVOP_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340921	51	307	2.28792e-10	62.5064	cd17363	MFS_SV2	C	cl28910
Q#70 - EKM5431632.1	non-specific	340877	61	185	4.84442e-10	61.0471	cd17319	MFS_ExuT_GudP_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	341030	77	182	6.51072e-10	60.6499	cd17477	MFS_YcaD_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	341000	74	410	8.28139e-10	60.2055	cd17442	MFS_SVOPL	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	130366	51	239	2.82127e-09	59.6052	TIGR01299	synapt_SV2	NC	cl31090
Q#70 - EKM5431632.1	superfamily	130366	51	239	2.82127e-09	59.6052	cl31090	synapt_SV2 superfamily	NC	 - 
Q#70 - EKM5431632.1	non-specific	340991	53	247	3.97371e-09	58.3497	cd17433	MFS_GLUT8_Class3	C	cl28910
Q#70 - EKM5431632.1	non-specific	340997	51	241	4.82868e-09	58.503	cd17439	MFS_SV2A	C	cl28910
Q#70 - EKM5431632.1	non-specific	340990	89	227	1.71703e-08	56.4704	cd17432	MFS_GLUT_Class2	C	cl28910
Q#70 - EKM5431632.1	non-specific	442057	59	409	1.79162e-08	56.42	COG2807	CynX	 - 	cl34489
Q#70 - EKM5431632.1	superfamily	442057	59	409	1.79162e-08	56.42	cl34489	CynX superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	179668	52	409	1.89137e-08	56.6298	PRK03893	PRK03893	 - 	cl32048
Q#70 - EKM5431632.1	superfamily	179668	52	409	1.89137e-08	56.6298	cl32048	PRK03893 superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	341042	73	444	1.91099e-08	56.0631	cd17489	MFS_YfcJ_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	341027	72	444	4.31202e-08	54.8839	cd17474	MFS_YfmO_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	182225	74	245	6.94574e-08	54.699	PRK10077	xylE	C	cl32455
Q#70 - EKM5431632.1	superfamily	182225	74	245	6.94574e-08	54.699	cl32455	xylE superfamily	C	 - 
Q#70 - EKM5431632.1	non-specific	340927	93	419	7.28802e-08	54.4551	cd17369	MFS_ShiA_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340888	64	198	7.44409e-08	54.1214	cd17330	MFS_SLC46_TetA_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	340999	68	410	8.19023e-08	54.0483	cd17441	MFS_SVOP	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	341045	80	200	1.86236e-07	52.951	cd17502	MFS_Azr1_MDR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	340924	59	185	2.59665e-07	52.7453	cd17366	MFS_ProP	C	cl28910
Q#70 - EKM5431632.1	non-specific	340868	85	200	2.90277e-07	52.6288	cd06179	MFS_TRI12_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	441813	57	187	3.33493e-07	52.597	COG2211	MelB	N	cl43646
Q#70 - EKM5431632.1	superfamily	441813	57	187	3.33493e-07	52.597	cl43646	MelB superfamily	N	 - 
Q#70 - EKM5431632.1	non-specific	129965	33	414	4.20812e-07	52.4232	TIGR00887	2A0109	 - 	cl31035
Q#70 - EKM5431632.1	superfamily	129965	33	414	4.20812e-07	52.4232	cl31035	2A0109 superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	237051	55	423	4.38319e-07	51.8529	PRK12307	PRK12307	 - 	cl36103
Q#70 - EKM5431632.1	superfamily	237051	55	423	4.38319e-07	51.8529	cl36103	PRK12307 superfamily	 - 	 - 
Q#70 - EKM5431632.1	non-specific	340928	93	187	4.40446e-07	51.7751	cd17370	MFS_MJ1317_like	N	cl28910
Q#70 - EKM5431632.1	non-specific	340994	53	200	4.86705e-07	51.7259	cd17436	MFS_GLUT10_Class3	C	cl28910
Q#70 - EKM5431632.1	non-specific	341046	99	200	8.49362e-07	51.0375	cd17503	MFS_LmrB_MDR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	340932	88	186	8.70068e-07	50.7521	cd17374	MFS_OAT	C	cl28910
Q#70 - EKM5431632.1	non-specific	340886	74	200	1.63263e-06	50.312	cd17328	MFS_spinster_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	340937	55	200	1.66389e-06	50.042	cd17379	MFS_SLC22A1_2_3	C	cl28910
Q#70 - EKM5431632.1	non-specific	340948	76	191	1.82525e-06	49.9178	cd17390	MFS_MFSD9	C	cl28910
Q#70 - EKM5431632.1	non-specific	340879	91	187	1.90456e-06	49.8642	cd17321	MFS_MMR_MDR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	340949	66	187	2.00413e-06	49.9554	cd17391	MFS_MdtG_MDR_like	N	cl28910
Q#70 - EKM5431632.1	non-specific	341026	76	445	2.02664e-06	49.8791	cd17473	MFS_arabinose_efflux_permease_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340926	93	420	4.75397e-06	48.5241	cd17368	MFS_CitA	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340998	51	239	5.73306e-06	48.7556	cd17440	MFS_SV2C	C	cl28910
Q#70 - EKM5431632.1	non-specific	340995	56	225	5.77625e-06	48.5514	cd17437	MFS_PLT	C	cl28910
Q#70 - EKM5431632.1	non-specific	341030	80	187	7.23136e-06	47.9383	cd17477	MFS_YcaD_like	N	cl28910
Q#70 - EKM5431632.1	non-specific	429598	18	184	1.2823e-05	47.0275	pfam07690	MFS_1	N	cl28910
Q#70 - EKM5431632.1	non-specific	441871	92	174	1.86893e-05	46.6843	COG2270	BtlA	N	cl43667
Q#70 - EKM5431632.1	superfamily	441871	92	174	1.86893e-05	46.6843	cl43667	BtlA superfamily	N	 - 
Q#70 - EKM5431632.1	non-specific	340881	88	200	2.76513e-05	46.0291	cd17323	MFS_Tpo1_MDR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	340934	89	410	4.10984e-05	45.5343	cd17376	MFS_SLC22A4_5_OCTN1_2	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340911	60	193	7.54708e-05	44.9085	cd17353	MFS_OFA_like	N	cl28910
Q#70 - EKM5431632.1	non-specific	340919	86	411	7.76391e-05	44.9336	cd17361	MFS_STP	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340878	65	188	8.42387e-05	44.4889	cd17320	MFS_MdfA_MDR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	182611	58	168	0.000126999	44.3168	PRK10642	PRK10642	C	cl28910
Q#70 - EKM5431632.1	non-specific	341005	89	200	0.00025818	43.1803	cd17447	MFS_SLC22A7_OAT2	C	cl28910
Q#70 - EKM5431632.1	non-specific	340863	58	190	0.000277364	42.9878	cd06173	MFS_MefA_like	N	cl28910
Q#70 - EKM5431632.1	non-specific	340863	77	424	0.000284759	42.9878	cd06173	MFS_MefA_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	341003	88	149	0.000354178	42.4542	cd17445	MFS_SLC22A17	C	cl28910
Q#70 - EKM5431632.1	non-specific	349949	43	187	0.000371977	42.799	cd06174	MFS	N	cl28910
Q#70 - EKM5431632.1	non-specific	341025	76	190	0.000472193	42.203	cd17472	MFS_YajR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	341031	83	187	0.000753679	41.7729	cd17478	MFS_FsR	N	cl28910
Q#70 - EKM5431632.1	non-specific	340949	80	187	0.000977852	41.481	cd17391	MFS_MdtG_MDR_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	182486	88	188	0.00114553	41.1606	PRK10473	PRK10473	C	cl32519
Q#70 - EKM5431632.1	superfamily	182486	88	188	0.00114553	41.1606	cl32519	PRK10473 superfamily	C	 - 
Q#70 - EKM5431632.1	non-specific	340913	43	422	0.002508	39.9469	cd17355	MFS_YcxA_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	341004	90	410	0.00273705	39.7073	cd17446	MFS_SLC22A6_OAT1_like	 - 	cl28910
Q#70 - EKM5431632.1	non-specific	340989	90	244	0.00382336	39.6262	cd17431	MFS_GLUT_Class1	C	cl28910
Q#70 - EKM5431632.1	non-specific	341043	72	144	0.00700358	38.7411	cd17490	MFS_YxlH_like	C	cl28910
Q#70 - EKM5431632.1	non-specific	442063	266	450	0.0079031	38.4165	COG2814	AraJ	C	cl43718
Q#70 - EKM5431632.1	non-specific	341038	333	422	0.00820059	38.3622	cd17485	MFS_MFSD3	C	cl28910
Q#70 - EKM5431632.1	non-specific	441825	278	456	0.00959927	38.3233	COG2223	NarK	C	cl43649
Q#71 - ENG0220620.1	specific	340874	47	443	2.04517e-48	169.705	cd17316	MFS_SV2_like	 - 	cl28910
Q#71 - ENG0220620.1	superfamily	475125	47	443	2.04517e-48	169.705	cl28910	MFS superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340929	47	448	1.0121e-40	150.145	cd17371	MFS_MucK	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	273327	33	418	3.42207e-35	135.177	TIGR00895	2A0115	 - 	cl36764
Q#71 - ENG0220620.1	superfamily	273327	33	418	3.42207e-35	135.177	cl36764	2A0115 superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	395036	56	453	5.38359e-34	132.781	pfam00083	Sugar_tr	 - 	cl28910
Q#71 - ENG0220620.1	specific	441872	38	449	1.8475e-30	121.131	COG2271	UhpC	 - 	cl34453
Q#71 - ENG0220620.1	superfamily	441872	38	449	1.8475e-30	121.131	cl34453	UhpC superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340917	56	447	1.75867e-27	113.046	cd17359	MFS_XylE_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	273328	89	410	2.06132e-27	114.728	TIGR00898	2A0119	N	cl36765
Q#71 - ENG0220620.1	superfamily	273328	89	410	2.06132e-27	114.728	cl36765	2A0119 superfamily	N	 - 
Q#71 - ENG0220620.1	non-specific	273317	81	453	1.44051e-26	112.047	TIGR00879	SP	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	442063	43	410	5.74185e-26	108.138	COG2814	AraJ	 - 	cl43718
Q#71 - ENG0220620.1	superfamily	442063	43	410	5.74185e-26	108.138	cl43718	AraJ superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340923	46	419	1.55616e-25	106.901	cd17365	MFS_PcaK_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340916	74	449	8.24004e-23	100.342	cd17358	MFS_GLUT6_8_Class3_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340922	53	448	6.57665e-22	96.9631	cd17364	MFS_PhT	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	349949	49	422	7.93489e-21	93.6453	cd06174	MFS	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	236927	46	409	8.75161e-21	93.8736	PRK11551	PRK11551	 - 	cl36029
Q#71 - ENG0220620.1	superfamily	236927	46	409	8.75161e-21	93.8736	cl36029	PRK11551 superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	440245	43	321	1.8302e-19	88.3294	COG0477	ProP	 - 	cl43153
Q#71 - ENG0220620.1	superfamily	440245	43	321	1.8302e-19	88.3294	cl43153	ProP superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340873	56	447	6.3622e-18	84.9333	cd17315	MFS_GLUT_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340918	56	447	7.3039e-18	84.6292	cd17360	MFS_HMIT_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	429598	44	411	6.82861e-17	81.6955	pfam07690	MFS_1	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340883	75	445	1.11378e-16	81.4684	cd17325	MFS_MdtG_SLC18_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340915	88	449	1.87066e-16	81.1537	cd17357	MFS_GLUT_Class1_2_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340920	53	453	1.43772e-15	78.1631	cd17362	MFS_GLUT10_12_Class3_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	441825	43	419	2.21708e-15	77.6137	COG2223	NarK	 - 	cl43649
Q#71 - ENG0220620.1	superfamily	441825	43	419	2.21708e-15	77.6137	cl43649	NarK superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340914	81	453	1.02573e-13	72.6684	cd17356	MFS_HXT	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340993	56	227	1.58854e-13	71.7523	cd17435	MFS_GLUT12_Class3	C	cl28910
Q#71 - ENG0220620.1	non-specific	340875	78	410	1.74626e-13	71.0724	cd17317	MFS_SLC22	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340996	51	295	2.76419e-13	71.4922	cd17438	MFS_SV2B	C	cl28910
Q#71 - ENG0220620.1	non-specific	440501	43	425	3.9303e-13	70.6532	COG0738	FucP	 - 	cl43255
Q#71 - ENG0220620.1	superfamily	440501	43	425	3.9303e-13	70.6532	cl43255	FucP superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340930	74	410	4.40308e-12	67.1746	cd17372	MFS_SVOP_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	341000	74	410	1.43515e-11	65.9835	cd17442	MFS_SVOPL	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340883	73	187	2.28502e-11	65.29	cd17325	MFS_MdtG_SLC18_like	N	cl28910
Q#71 - ENG0220620.1	non-specific	340882	68	442	2.55286e-11	64.878	cd17324	MFS_NepI_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340921	51	307	3.02984e-11	65.2028	cd17363	MFS_SV2	C	cl28910
Q#71 - ENG0220620.1	non-specific	340925	93	402	5.57614e-11	64.2382	cd17367	MFS_KgtP	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	130366	51	239	9.85236e-11	64.2276	TIGR01299	synapt_SV2	NC	cl31090
Q#71 - ENG0220620.1	superfamily	130366	51	239	9.85236e-11	64.2276	cl31090	synapt_SV2 superfamily	NC	 - 
Q#71 - ENG0220620.1	non-specific	341042	44	444	1.57788e-10	62.6115	cd17489	MFS_YfcJ_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	341030	77	182	1.87154e-10	62.1907	cd17477	MFS_YcaD_like	C	cl28910
Q#71 - ENG0220620.1	non-specific	340997	51	241	2.44516e-10	62.355	cd17439	MFS_SV2A	C	cl28910
Q#71 - ENG0220620.1	non-specific	340877	61	185	3.53904e-10	61.4323	cd17319	MFS_ExuT_GudP_like	C	cl28910
Q#71 - ENG0220620.1	non-specific	341027	72	444	4.97399e-10	61.0471	cd17474	MFS_YfmO_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340991	53	256	5.0919e-10	61.0461	cd17433	MFS_GLUT8_Class3	C	cl28910
Q#71 - ENG0220620.1	non-specific	179668	52	409	6.43934e-10	61.2521	PRK03893	PRK03893	 - 	cl32048
Q#71 - ENG0220620.1	superfamily	179668	52	409	6.43934e-10	61.2521	cl32048	PRK03893 superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	182225	56	266	8.75098e-10	60.477	PRK10077	xylE	C	cl32455
Q#71 - ENG0220620.1	superfamily	182225	56	266	8.75098e-10	60.477	cl32455	xylE superfamily	C	 - 
Q#71 - ENG0220620.1	non-specific	340927	93	419	3.60497e-09	58.3071	cd17369	MFS_ShiA_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	442057	45	409	4.82799e-09	57.9608	COG2807	CynX	 - 	cl34489
Q#71 - ENG0220620.1	superfamily	442057	45	409	4.82799e-09	57.9608	cl34489	CynX superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	341045	80	200	6.3724e-09	57.1882	cd17502	MFS_Azr1_MDR_like	C	cl28910
Q#71 - ENG0220620.1	non-specific	340990	89	227	8.34388e-09	57.626	cd17432	MFS_GLUT_Class2	C	cl28910
Q#71 - ENG0220620.1	non-specific	341026	76	445	1.75455e-08	56.0423	cd17473	MFS_arabinose_efflux_permease_like	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	340868	85	200	3.15184e-08	55.7104	cd06179	MFS_TRI12_like	C	cl28910
Q#71 - ENG0220620.1	non-specific	441813	73	187	4.30757e-08	55.2934	COG2211	MelB	N	cl43646
Q#71 - ENG0220620.1	superfamily	441813	73	187	4.30757e-08	55.2934	cl43646	MelB superfamily	N	 - 
Q#71 - ENG0220620.1	non-specific	340928	93	187	4.92693e-08	54.8567	cd17370	MFS_MJ1317_like	N	cl28910
Q#71 - ENG0220620.1	non-specific	340888	64	198	5.07297e-08	54.5066	cd17330	MFS_SLC46_TetA_like	C	cl28910
Q#71 - ENG0220620.1	non-specific	129965	33	414	6.14622e-08	54.7344	TIGR00887	2A0109	 - 	cl31035
Q#71 - ENG0220620.1	superfamily	129965	33	414	6.14622e-08	54.7344	cl31035	2A0109 superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340999	68	410	7.56172e-08	54.0483	cd17441	MFS_SVOP	 - 	cl28910
Q#71 - ENG0220620.1	non-specific	237051	55	426	7.95693e-08	54.5493	PRK12307	PRK12307	 - 	cl36103
Q#71 - ENG0220620.1	superfamily	237051	55	426	7.95693e-08	54.5493	cl36103	PRK12307 superfamily	 - 	 - 
Q#71 - ENG0220620.1	non-specific	340994	53	200	1.18074e-07	53.6519	cd17436	MFS_GLUT10_Class3	C	cl28910
